_id,task,label,difficulty,correct_answer,target_image,presented_images[0],presented_images[1],presented_images[2],presented_images[3],group_order,rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,ppt_id,correct,__v,response.age,response.gender,response.english_first,response.response,participant_response,final_response,correct_response,response.ppt_id_manual
6871934b7ccbcb9157f6faf9,comprehension,mulch,4,4,images/mulch.jpg,images/lantern.jpg,images/clarinet.jpg,images/compost.jpg,images/mulch.jpg,CP,6781,<h3>Which is the mulch?</h3>,3,html-button-response,52,2.1.0,7698067,P1752266041064,true,0,,,,,,,,
687193557ccbcb9157f6fafb,comprehension,aloe,4,3,images/aloe.jpg,images/banner.jpg,images/bracket.jpg,images/aloe.jpg,images/cactus.jpg,CP,9865,<h3>Which is the aloe?</h3>,2,html-button-response,53,2.1.0,7707933,P1752266041064,true,0,,,,,,,,
6871935b7ccbcb9157f6fafd,comprehension,taillight,4,4,images/taillight.jpg,images/bumper.jpg,images/luggage.jpg,images/sushi.jpg,images/taillight.jpg,CP,6251,<h3>Which is the taillight?</h3>,3,html-button-response,54,2.1.0,7714185,P1752266041064,true,0,,,,,,,,
687193617ccbcb9157f6faff,comprehension,swordfish,4,4,images/swordfish.jpg,images/graffiti.jpg,images/catfish.jpg,images/leopard.jpg,images/swordfish.jpg,CP,6230,<h3>Which is the swordfish?</h3>,1,html-button-response,55,2.1.0,7720418,P1752266041064,false,0,,,,,,,,
687193677ccbcb9157f6fb01,comprehension,prism,4,2,images/prism.jpg,images/subway.jpg,images/prism.jpg,images/radar.jpg,images/chinchilla.jpg,CP,5914,<h3>Which is the prism?</h3>,1,html-button-response,56,2.1.0,7726335,P1752266041064,true,0,,,,,,,,
6871936b7ccbcb9157f6fb03,comprehension,cymbal,4,1,images/cymbal.jpg,images/cymbal.jpg,images/kaleidoscope.jpg,images/ferry.jpg,images/mallet.jpg,CP,4463,<h3>Which is the cymbal?</h3>,0,html-button-response,57,2.1.0,7730801,P1752266041064,true,0,,,,,,,,
687193837ccbcb9157f6fb05,production,ant,0,,images/ant.jpg,,,,,CP,14698,,,survey-html-form,60,2.1.0,7754699,P1752266041064,true,0,,,,ant,ant,ant,ant,
687193887ccbcb9157f6fb07,production,duck,0,,images/duck.jpg,,,,,CP,4499,,,survey-html-form,61,2.1.0,7759202,P1752266041064,true,0,,,,duck,duck,duck,duck,
687193ab7ccbcb9157f6fb09,production,seagull,1,,images/seagull.jpg,,,,,CP,32789,,,survey-html-form,63,2.1.0,7793989,P1752266041064,false,0,,,,idk,idk,idk,seagull,
687193b27ccbcb9157f6fb0b,production,lollipop,1,,images/lollipop.jpg,,,,,CP,7305,,,survey-html-form,64,2.1.0,7801299,P1752266041064,true,0,,,,lollipop,lollipop,lollipop,lollipop,
687193bb7ccbcb9157f6fb0d,production,otter,1,,images/otter.jpg,,,,,CP,9456,,,survey-html-form,65,2.1.0,7810759,P1752266041064,true,0,,,,otter,otter,otter,otter,
687193c07ccbcb9157f6fb0f,production,turkey,1,,images/turkey.jpg,,,,,CP,4516,,,survey-html-form,66,2.1.0,7815278,P1752266041064,true,0,,,,turkey,turkey,turkey,turkey,
687193c67ccbcb9157f6fb11,production,cheese,1,,images/cheese.jpg,,,,,CP,5682,,,survey-html-form,67,2.1.0,7820964,P1752266041064,false,0,,,,cake,cake,cake,cheese,
687193d87ccbcb9157f6fb13,production,puddle,1,,images/puddle.jpg,,,,,CP,18648,,,survey-html-form,68,2.1.0,7839615,P1752266041064,false,0,,,,idk,idk,idk,puddle,
687193f47ccbcb9157f6fb15,production,freezer,1,,images/freezer.jpg,,,,,CP,27471,,,survey-html-form,69,2.1.0,7867089,P1752266041064,false,0,,,,box,box,box,freezer,
687193fb7ccbcb9157f6fb17,production,potato,1,,images/potato.jpg,,,,,CP,6909,,,survey-html-form,70,2.1.0,7874002,P1752266041064,false,0,,,,mango,mango,mango,potato,
687194117ccbcb9157f6fb19,production,horn,1,,images/horn.jpg,,,,,CP,22805,,,survey-html-form,71,2.1.0,7896811,P1752266041064,false,0,,,,idk,idk,idk,horn,
687194267ccbcb9157f6fb1b,production,marshmallow,1,,images/marshmallow.jpg,,,,,CP,20560,,,survey-html-form,72,2.1.0,7917375,P1752266041064,false,0,,,,idk,idk,idk,marshmallow,
687194457ccbcb9157f6fb1d,,,,,,,,,,,24091,,,survey-html-form,1,2.1.0,25136,P1752273964745,,0,5,female,yes,,,,,P004
687194507ccbcb9157f6fb1f,production,duck,0,,images/duck.jpg,,,,,PC,6433,,,survey-html-form,3,2.1.0,35553,P1752273964745,true,0,,,,duck,duck,duck,duck,
687194537ccbcb9157f6fb21,production,wheel,0,,images/wheel.jpg,,,,,PC,3609,,,survey-html-form,4,2.1.0,39167,P1752273964745,true,0,,,,wheel,wheel,wheel,wheel,
687194607ccbcb9157f6fb23,production,squirrel,1,,images/squirrel.jpg,,,,,PC,10086,,,survey-html-form,6,2.1.0,51254,P1752273964745,true,0,,,,squirrel,squirrel,squirrel,squirrel,
687194647ccbcb9157f6fb25,production,hamster,1,,images/hamster.jpg,,,,,PC,4608,,,survey-html-form,7,2.1.0,55866,P1752273964745,true,0,,,,hamster,hamster,hamster,hamster,
687194677ccbcb9157f6fb27,production,turkey,1,,images/turkey.jpg,,,,,PC,2985,,,survey-html-form,8,2.1.0,58855,P1752273964745,true,0,,,,turkey,turkey,turkey,turkey,
687194707ccbcb9157f6fb29,production,elbow,1,,images/elbow.jpg,,,,,PC,9069,,,survey-html-form,9,2.1.0,67928,P1752273964745,false,0,,,,idk,idk,idk,elbow,
687194767ccbcb9157f6fb2b,production,ship,1,,images/ship.jpg,,,,,PC,5297,,,survey-html-form,10,2.1.0,73229,P1752273964745,true,0,,,,ship,ship,ship,ship,
687194797ccbcb9157f6fb2d,production,cheese,1,,images/cheese.jpg,,,,,PC,3096,,,survey-html-form,11,2.1.0,76330,P1752273964745,false,0,,,,cake,cake,cake,cheese,
687194807ccbcb9157f6fb2f,production,freezer,1,,images/freezer.jpg,,,,,PC,6962,,,survey-html-form,12,2.1.0,83296,P1752273964745,false,0,,,,idk,idk,idk,freezer,
687194847ccbcb9157f6fb31,production,sink,1,,images/sink.jpg,,,,,PC,4085,,,survey-html-form,13,2.1.0,87384,P1752273964745,true,0,,,,sink,sink,sink,sink,
6871948d7ccbcb9157f6fb33,production,sprinkler,1,,images/sprinkler.jpg,,,,,PC,9592,,,survey-html-form,14,2.1.0,96979,P1752273964745,false,0,,,,idk,idk,idk,sprinkler,
687194927ccbcb9157f6fb35,production,carrot,1,,images/carrot.jpg,,,,,PC,4312,,,survey-html-form,15,2.1.0,101294,P1752273964745,true,0,,,,carrot,carrot,carrot,carrot,
687194967ccbcb9157f6fb37,production,horn,1,,images/horn.jpg,,,,,PC,4095,,,survey-html-form,16,2.1.0,105393,P1752273964745,false,0,,,,idk,idk,idk,horn,
6871949a7ccbcb9157f6fb39,production,pie,1,,images/pie.jpg,,,,,PC,4779,,,survey-html-form,17,2.1.0,110176,P1752273964745,true,0,,,,pie,pie,pie,pie,
687194a17ccbcb9157f6fb3b,production,pajamas,1,,images/pajamas.jpg,,,,,PC,6113,,,survey-html-form,18,2.1.0,116292,P1752273964745,false,0,,,,t-shirt,t-shirt,t-shirt,pajamas,
687194a67ccbcb9157f6fb3d,production,oatmeal,1,,images/oatmeal.jpg,,,,,PC,5154,,,survey-html-form,19,2.1.0,121449,P1752273964745,true,0,,,,oatmeal,oatmeal,oatmeal,oatmeal,
687194ab7ccbcb9157f6fb3f,production,koala,2,,images/koala.jpg,,,,,PC,5109,,,survey-html-form,20,2.1.0,126560,P1752273964745,true,0,,,,koala,koala,koala,koala,
687194b07ccbcb9157f6fb41,production,treasure,2,,images/treasure.jpg,,,,,PC,5562,,,survey-html-form,21,2.1.0,132126,P1752273964745,true,0,,,,treasure,treasure,treasure,treasure,
687194bb7ccbcb9157f6fb43,production,teabag,2,,images/teabag.jpg,,,,,PC,10612,,,survey-html-form,22,2.1.0,142741,P1752273964745,false,0,,,,idk,idk,idk,teabag,
687194c17ccbcb9157f6fb45,production,sunflower,2,,images/sunflower.jpg,,,,,PC,6247,,,survey-html-form,23,2.1.0,148992,P1752273964745,true,0,,,,sunflower,sunflower,sunflower,sunflower,
687194c77ccbcb9157f6fb47,production,saddle,2,,images/saddle.jpg,,,,,PC,5917,,,survey-html-form,24,2.1.0,154912,P1752273964745,true,0,,,,saddle,saddle,saddle,saddle,
687194cf7ccbcb9157f6fb49,production,ski,2,,images/ski.jpg,,,,,PC,7373,,,survey-html-form,25,2.1.0,162289,P1752273964745,false,0,,,,idk,idk,idk,ski,
687194d47ccbcb9157f6fb4b,production,cornbread,2,,images/cornbread.jpg,,,,,PC,5145,,,survey-html-form,26,2.1.0,167437,P1752273964745,false,0,,,,idk,idk,idk,cornbread,
687194d87ccbcb9157f6fb4d,production,acorn,2,,images/acorn.jpg,,,,,PC,4613,,,survey-html-form,27,2.1.0,172054,P1752273964745,true,0,,,,acorn,acorn,acorn,acorn,
687194db7ccbcb9157f6fb4f,production,fan,2,,images/fan.jpg,,,,,PC,3129,,,survey-html-form,28,2.1.0,175187,P1752273964745,true,0,,,,fan,fan,fan,fan,
687194e17ccbcb9157f6fb51,production,omelet,2,,images/omelet.jpg,,,,,PC,5538,,,survey-html-form,29,2.1.0,180728,P1752273964745,true,0,,,,omelet,omelet,omelet,omelet,
687194e67ccbcb9157f6fb53,production,trumpet,2,,images/trumpet.jpg,,,,,PC,4504,,,survey-html-form,30,2.1.0,185236,P1752273964745,true,0,,,,trumpet,trumpet,trumpet,trumpet,
687194ed7ccbcb9157f6fb55,production,silverware,2,,images/silverware.jpg,,,,,PC,7695,,,survey-html-form,31,2.1.0,192935,P1752273964745,false,0,,,,idk,idk,idk,silverware,
687194f57ccbcb9157f6fb57,production,pitcher,2,,images/pitcher.jpg,,,,,PC,7264,,,survey-html-form,32,2.1.0,200202,P1752273964745,false,0,,,,idk,idk,idk,pitcher,
687194fa7ccbcb9157f6fb59,production,candlestick,2,,images/candlestick.jpg,,,,,PC,5396,,,survey-html-form,33,2.1.0,205602,P1752273964745,false,0,,,,idk,idk,idk,candlestick,
687195087ccbcb9157f6fb5b,production,oil,3,,images/oil.jpg,,,,,PC,14351,,,survey-html-form,34,2.1.0,219957,P1752273964745,true,0,,,,idk/oil,idk/oil,oil,oil,
687195117ccbcb9157f6fb5d,production,sandbag,3,,images/sandbag.jpg,,,,,PC,8522,,,survey-html-form,35,2.1.0,228482,P1752273964745,false,0,,,,idk,idk,idk,sandbag,
6871951e7ccbcb9157f6fb5f,production,stump,3,,images/stump.jpg,,,,,PC,13205,,,survey-html-form,36,2.1.0,241691,P1752273964745,false,0,,,,branch,branch,branch,stump,
687195237ccbcb9157f6fb61,production,antenna,3,,images/antenna.jpg,,,,,PC,5237,,,survey-html-form,37,2.1.0,246932,P1752273964745,false,0,,,,idk,idk,idk,antenna,
687195297ccbcb9157f6fb63,production,telescope,3,,images/telescope.jpg,,,,,PC,5466,,,survey-html-form,38,2.1.0,252401,P1752273964745,true,0,,,,telescope,telescope,telescope,telescope,
6871953b7ccbcb9157f6fb65,production,bouquet,3,,images/bouquet.jpg,,,,,PC,17789,,,survey-html-form,39,2.1.0,270194,P1752273964745,false,0,,,,flowers/idk,flowers/idk,idk,bouquet,
687195517ccbcb9157f6fb67,production,net,3,,images/net.jpg,,,,,PC,22293,,,survey-html-form,40,2.1.0,292491,P1752273964745,true,0,,,,rope/net,rope/net,net,net,
687195587ccbcb9157f6fb69,production,spatula,3,,images/spatula.jpg,,,,,PC,6732,,,survey-html-form,41,2.1.0,299227,P1752273964745,false,0,,,,idk,idk,idk,spatula,
687195647ccbcb9157f6fb6b,production,buffet,3,,images/buffet.jpg,,,,,PC,12319,,,survey-html-form,42,2.1.0,311550,P1752273964745,false,0,,,,food/feast,food/feast,feast,buffet,
6871956b7ccbcb9157f6fb6d,production,coaster,3,,images/coaster.jpg,,,,,PC,7614,,,survey-html-form,43,2.1.0,319167,P1752273964745,false,0,,,,magnets,magnets,magnets,coaster,
687195717ccbcb9157f6fb6f,production,blower,3,,images/blower.jpg,,,,,PC,5370,,,survey-html-form,44,2.1.0,324541,P1752273964745,false,0,,,,idk,idk,idk,blower,
687195777ccbcb9157f6fb71,production,sloth,3,,images/sloth.jpg,,,,,PC,6520,,,survey-html-form,45,2.1.0,331065,P1752273964745,true,0,,,,sloth,sloth,sloth,sloth,
6871957d7ccbcb9157f6fb73,production,footbath,3,,images/footbath.jpg,,,,,PC,5123,,,survey-html-form,46,2.1.0,336190,P1752273964745,false,0,,,,idk,idk,idk,footbath,
687195817ccbcb9157f6fb75,production,latch,3,,images/latch.jpg,,,,,PC,4144,,,survey-html-form,47,2.1.0,340337,P1752273964745,true,0,,,,latch,latch,latch,latch,
687195857ccbcb9157f6fb77,production,artichoke,4,,images/artichoke.jpg,,,,,PC,4623,,,survey-html-form,48,2.1.0,344963,P1752273964745,false,0,,,,idk,idk,idk,artichoke,
6871958a7ccbcb9157f6fb79,production,sauerkraut,4,,images/sauerkraut.jpg,,,,,PC,5155,,,survey-html-form,49,2.1.0,350122,P1752273964745,false,0,,,,idk,idk,idk,sauerkraut,
687195977ccbcb9157f6fb7b,production,flan,4,,images/flan.jpg,,,,,PC,12432,,,survey-html-form,50,2.1.0,362558,P1752273964745,false,0,,,,cake/honeycake,cake/honeycake,honeycake,flan,
6871959f7ccbcb9157f6fb7d,production,parsley,4,,images/parsley.jpg,,,,,PC,7848,,,survey-html-form,51,2.1.0,370412,P1752273964745,false,0,,,,leaves,leaves,leaves,parsley,
687195a47ccbcb9157f6fb7f,production,stretcher,4,,images/stretcher.jpg,,,,,PC,5262,,,survey-html-form,52,2.1.0,375678,P1752273964745,false,0,,,,idk,idk,idk,stretcher,
687195a97ccbcb9157f6fb81,production,waterwheel,4,,images/waterwheel.jpg,,,,,PC,5248,,,survey-html-form,53,2.1.0,380930,P1752273964745,true,0,,,,waterwheel,waterwheel,waterwheel,waterwheel,
687195ad7ccbcb9157f6fb83,production,bamboo,4,,images/bamboo.jpg,,,,,PC,3605,,,survey-html-form,54,2.1.0,384538,P1752273964745,true,0,,,,bamboo,bamboo,bamboo,bamboo,
687195bf7ccbcb9157f6fb85,production,mulch,4,,images/mulch.jpg,,,,,PC,18453,,,survey-html-form,55,2.1.0,402995,P1752273964745,false,0,,,,tanbark,tanbark,tanbark,mulch,
687195c67ccbcb9157f6fb87,production,pistachio,4,,images/pistachio.jpg,,,,,PC,6318,,,survey-html-form,56,2.1.0,409318,P1752273964745,true,0,,,,pistachio,pistachio,pistachio,pistachio,
687195cf7ccbcb9157f6fb89,production,kimono,4,,images/kimono.jpg,,,,,PC,9089,,,survey-html-form,57,2.1.0,418410,P1752273964745,false,0,,,,people,people,people,kimono,
687195d77ccbcb9157f6fb8b,production,gondola,4,,images/gondola.jpg,,,,,PC,8479,,,survey-html-form,58,2.1.0,426893,P1752273964745,false,0,,,,boat,boat,boat,gondola,
687195db7ccbcb9157f6fb8d,production,cymbal,4,,images/cymbal.jpg,,,,,PC,3771,,,survey-html-form,59,2.1.0,430668,P1752273964745,true,0,,,,cymbal,cymbal,cymbal,cymbal,
687195e07ccbcb9157f6fb8f,production,cork,4,,images/cork.jpg,,,,,PC,5288,,,survey-html-form,60,2.1.0,435959,P1752273964745,false,0,,,,idk,idk,idk,cork,
687195e87ccbcb9157f6fb91,production,sorbet,4,,images/sorbet.jpg,,,,,PC,7657,,,survey-html-form,61,2.1.0,443619,P1752273964745,false,0,,,,idk,idk,idk,sorbet,
687195ef7ccbcb9157f6fb93,comprehension,ball,0,2,images/ball.jpg,images/peach.jpg,images/ball.jpg,images/pen.jpg,images/snack.jpg,PC,2847,<h3>Which is the ball?</h3>,1,html-button-response,64,2.1.0,450953,P1752273964745,true,0,,,,,,,,
687195f27ccbcb9157f6fb95,comprehension,ant,0,3,images/ant.jpg,images/mint.jpg,images/muffin.jpg,images/ant.jpg,images/raspberry.jpg,PC,2546,<h3>Which is the ant?</h3>,2,html-button-response,65,2.1.0,453503,P1752273964745,true,0,,,,,,,,
687195f67ccbcb9157f6fb97,comprehension,lollipop,1,2,images/lollipop.jpg,images/crumb.jpg,images/lollipop.jpg,images/doorbell.jpg,images/candy.jpg,PC,2679,<h3>Which is the lollipop?</h3>,1,html-button-response,67,2.1.0,458100,P1752273964745,true,0,,,,,,,,
687195f87ccbcb9157f6fb99,comprehension,rice,1,2,images/rice.jpg,images/bedpost.jpg,images/rice.jpg,images/dice.jpg,images/box.jpg,PC,1997,<h3>Which is the rice?</h3>,1,html-button-response,68,2.1.0,460099,P1752273964745,true,0,,,,,,,,
687195fa7ccbcb9157f6fb9b,comprehension,marshmallow,1,2,images/marshmallow.jpg,images/rooster.jpg,images/marshmallow.jpg,images/snowball.jpg,images/dryer.jpg,PC,2098,<h3>Which is the marshmallow?</h3>,1,html-button-response,69,2.1.0,462200,P1752273964745,true,0,,,,,,,,
687195fc7ccbcb9157f6fb9d,comprehension,watermelon,1,2,images/watermelon.jpg,images/screwdriver.jpg,images/watermelon.jpg,images/strawberry.jpg,images/crane.jpg,PC,1750,<h3>Which is the watermelon?</h3>,1,html-button-response,70,2.1.0,463953,P1752273964745,true,0,,,,,,,,
687196007ccbcb9157f6fb9f,comprehension,scoop,1,4,images/scoop.jpg,images/statue.jpg,images/cauliflower.jpg,images/sauce.jpg,images/scoop.jpg,PC,3793,<h3>Which is the scoop?</h3>,3,html-button-response,71,2.1.0,467749,P1752273964745,true,0,,,,,,,,
6871960d7ccbcb9157f6fba1,comprehension,puddle,1,1,images/puddle.jpg,images/puddle.jpg,images/baseball.jpg,images/bubble.jpg,images/salami.jpg,PC,12964,<h3>Which is the puddle?</h3>,1,html-button-response,72,2.1.0,480715,P1752273964745,false,0,,,,,,,,
6871960f7ccbcb9157f6fba3,comprehension,turtle,1,2,images/turtle.jpg,images/railing.jpg,images/turtle.jpg,images/frog.jpg,images/horse.jpg,PC,2214,<h3>Which is the turtle?</h3>,1,html-button-response,73,2.1.0,482931,P1752273964745,true,0,,,,,,,,
687196127ccbcb9157f6fba5,comprehension,cake,1,3,images/cake.jpg,images/refrigerator.jpg,images/battery.jpg,images/cake.jpg,images/dessert.jpg,PC,2516,<h3>Which is the cake?</h3>,2,html-button-response,74,2.1.0,485450,P1752273964745,true,0,,,,,,,,
687196147ccbcb9157f6fba7,comprehension,otter,1,4,images/otter.jpg,images/goose.jpg,images/tablecloth.jpg,images/beaver.jpg,images/otter.jpg,PC,2493,<h3>Which is the otter?</h3>,3,html-button-response,75,2.1.0,487947,P1752273964745,true,0,,,,,,,,
687196177ccbcb9157f6fba9,comprehension,potato,1,1,images/potato.jpg,images/potato.jpg,images/pot.jpg,images/dragonfly.jpg,images/glasses.jpg,PC,2449,<h3>Which is the potato?</h3>,0,html-button-response,76,2.1.0,490398,P1752273964745,true,0,,,,,,,,
687196187ccbcb9157f6fbab,comprehension,fox,1,2,images/fox.jpg,images/wolf.jpg,images/fox.jpg,images/reindeer.jpg,images/harmonica.jpg,PC,1780,<h3>Which is the fox?</h3>,1,html-button-response,77,2.1.0,492180,P1752273964745,true,0,,,,,,,,
6871961a7ccbcb9157f6fbad,comprehension,seagull,1,2,images/seagull.jpg,images/pigeon.jpg,images/seagull.jpg,images/lobster.jpg,images/perfume.jpg,PC,1799,<h3>Which is the seagull?</h3>,1,html-button-response,78,2.1.0,493980,P1752273964745,true,0,,,,,,,,
6871961f7ccbcb9157f6fbaf,comprehension,shower,1,3,images/shower.jpg,images/cantaloupe.jpg,images/toe.jpg,images/shower.jpg,images/soap.jpg,PC,4631,<h3>Which is the shower?</h3>,2,html-button-response,79,2.1.0,498613,P1752273964745,true,0,,,,,,,,
687196227ccbcb9157f6fbb1,comprehension,blender,2,4,images/blender.jpg,images/blind.jpg,images/trampoline.jpg,images/mailbox.jpg,images/blender.jpg,PC,2731,<h3>Which is the blender?</h3>,3,html-button-response,80,2.1.0,501346,P1752273964745,true,0,,,,,,,,
687196267ccbcb9157f6fbb3,comprehension,teapot,2,3,images/teapot.jpg,images/teacup.jpg,images/brake.jpg,images/teapot.jpg,images/bookmark.jpg,PC,3900,<h3>Which is the teapot?</h3>,2,html-button-response,81,2.1.0,505248,P1752273964745,true,0,,,,,,,,
687196287ccbcb9157f6fbb5,comprehension,hopscotch,2,1,images/hopscotch.jpg,images/hopscotch.jpg,images/chalk.jpg,images/funnel.jpg,images/jug.jpg,PC,2946,<h3>Which is the hopscotch?</h3>,0,html-button-response,82,2.1.0,508197,P1752273964745,true,0,,,,,,,,
6871962c7ccbcb9157f6fbb7,comprehension,bulldozer,2,3,images/bulldozer.jpg,images/tractor.jpg,images/eggplant.jpg,images/bulldozer.jpg,images/orange.jpg,PC,3245,<h3>Which is the bulldozer?</h3>,2,html-button-response,83,2.1.0,511445,P1752273964745,true,0,,,,,,,,
6871962e7ccbcb9157f6fbb9,comprehension,carousel,2,2,images/carousel.jpg,images/melon.jpg,images/carousel.jpg,images/dish.jpg,images/carriage.jpg,PC,1934,<h3>Which is the carousel?</h3>,1,html-button-response,84,2.1.0,513381,P1752273964745,true,0,,,,,,,,
687196317ccbcb9157f6fbbb,comprehension,squash,2,2,images/squash.jpg,images/gazelle.jpg,images/squash.jpg,images/pumpkin.jpg,images/branch.jpg,PC,2845,<h3>Which is the squash?</h3>,1,html-button-response,85,2.1.0,516230,P1752273964745,true,0,,,,,,,,
687196347ccbcb9157f6fbbd,comprehension,foam,2,2,images/foam.jpg,images/quilt.jpg,images/foam.jpg,images/asparagus.jpg,images/float.jpg,PC,3014,<h3>Which is the foam?</h3>,1,html-button-response,86,2.1.0,519248,P1752273964745,true,0,,,,,,,,
687196387ccbcb9157f6fbbf,comprehension,caramel,2,4,images/caramel.jpg,images/olive.jpg,images/warthog.jpg,images/amber.jpg,images/caramel.jpg,PC,4460,<h3>Which is the caramel?</h3>,3,html-button-response,87,2.1.0,523710,P1752273964745,true,0,,,,,,,,
687196437ccbcb9157f6fbc1,comprehension,typewriter,2,2,images/typewriter.jpg,images/drumstick.jpg,images/typewriter.jpg,images/sunglasses.jpg,images/printer.jpg,PC,10848,<h3>Which is the typewriter?</h3>,3,html-button-response,88,2.1.0,534559,P1752273964745,false,0,,,,,,,,
687196477ccbcb9157f6fbc3,comprehension,pump,2,1,images/pump.jpg,images/pump.jpg,images/plug.jpg,images/scarf.jpg,images/coat.jpg,PC,4000,<h3>Which is the pump?</h3>,0,html-button-response,89,2.1.0,538560,P1752273964745,true,0,,,,,,,,
6871964a7ccbcb9157f6fbc5,comprehension,map,2,3,images/map.jpg,images/dishwasher.jpg,images/marker.jpg,images/map.jpg,images/ruby.jpg,PC,3264,<h3>Which is the map?</h3>,2,html-button-response,90,2.1.0,541826,P1752273964745,true,0,,,,,,,,
6871964d7ccbcb9157f6fbc7,comprehension,cassette,2,2,images/cassette.jpg,images/hammock.jpg,images/cassette.jpg,images/book.jpg,images/tape.jpg,PC,3148,<h3>Which is the cassette?</h3>,0,html-button-response,91,2.1.0,544976,P1752273964745,false,0,,,,,,,,
687196507ccbcb9157f6fbc9,comprehension,snail,2,3,images/snail.jpg,images/cow.jpg,images/visor.jpg,images/snail.jpg,images/worm.jpg,PC,2266,<h3>Which is the snail?</h3>,2,html-button-response,92,2.1.0,547244,P1752273964745,true,0,,,,,,,,
687196557ccbcb9157f6fbcb,comprehension,tuxedo,3,3,images/tuxedo.jpg,images/moccasin.jpg,images/suit.jpg,images/tuxedo.jpg,images/stroller.jpg,PC,5080,<h3>Which is the tuxedo?</h3>,1,html-button-response,93,2.1.0,552327,P1752273964745,false,0,,,,,,,,
687196577ccbcb9157f6fbcd,comprehension,tulip,3,4,images/tulip.jpg,images/glove.jpg,images/rose.jpg,images/hubcap.jpg,images/tulip.jpg,PC,2695,<h3>Which is the tulip?</h3>,3,html-button-response,94,2.1.0,555025,P1752273964745,true,0,,,,,,,,
6871965c7ccbcb9157f6fbcf,comprehension,stew,3,1,images/stew.jpg,images/stew.jpg,images/orchid.jpg,images/mixer.jpg,images/soup.jpg,PC,4516,<h3>Which is the stew?</h3>,0,html-button-response,95,2.1.0,559544,P1752273964745,true,0,,,,,,,,
6871965f7ccbcb9157f6fbd1,comprehension,hedgehog,3,3,images/hedgehog.jpg,images/iguana.jpg,images/owl.jpg,images/hedgehog.jpg,images/dumbwaiter.jpg,PC,2979,<h3>Which is the hedgehog?</h3>,2,html-button-response,96,2.1.0,562527,P1752273964745,true,0,,,,,,,,
687196647ccbcb9157f6fbd3,comprehension,gutter,3,3,images/gutter.jpg,images/almond.jpg,images/filter.jpg,images/gutter.jpg,images/porthole.jpg,PC,4929,<h3>Which is the gutter?</h3>,1,html-button-response,97,2.1.0,567460,P1752273964745,false,0,,,,,,,,
687196697ccbcb9157f6fbd5,comprehension,prune,3,2,images/prune.jpg,images/raisin.jpg,images/prune.jpg,images/headrest.jpg,images/jukebox.jpg,PC,5161,<h3>Which is the prune?</h3>,0,html-button-response,98,2.1.0,572624,P1752273964745,false,0,,,,,,,,
6871966e7ccbcb9157f6fbd7,comprehension,fruitcake,3,3,images/fruitcake.jpg,images/dough.jpg,images/fudge.jpg,images/fruitcake.jpg,images/anvil.jpg,PC,5232,<h3>Which is the fruitcake?</h3>,2,html-button-response,99,2.1.0,577858,P1752273964745,true,0,,,,,,,,
687196737ccbcb9157f6fbd9,comprehension,thermos,3,3,images/thermos.jpg,images/coral.jpg,images/oilcan.jpg,images/thermos.jpg,images/firewood.jpg,PC,4661,<h3>Which is the thermos?</h3>,2,html-button-response,100,2.1.0,582522,P1752273964745,true,0,,,,,,,,
687196777ccbcb9157f6fbdb,comprehension,barrel,3,1,images/barrel.jpg,images/barrel.jpg,images/anteater.jpg,images/bucket.jpg,images/shelf.jpg,PC,4448,<h3>Which is the barrel?</h3>,0,html-button-response,101,2.1.0,586971,P1752273964745,true,0,,,,,,,,
6871967c7ccbcb9157f6fbdd,comprehension,cloak,3,1,images/cloak.jpg,images/cloak.jpg,images/jellyfish.jpg,images/cinnamon.jpg,images/hood.jpg,PC,4866,<h3>Which is the cloak?</h3>,3,html-button-response,102,2.1.0,591838,P1752273964745,false,0,,,,,,,,
687196877ccbcb9157f6fbdf,comprehension,clothespin,3,1,images/clothespin.jpg,images/clothespin.jpg,images/toothpick.jpg,images/fondue.jpg,images/volleyball.jpg,PC,11048,<h3>Which is the clothespin?</h3>,2,html-button-response,103,2.1.0,602887,P1752273964745,false,0,,,,,,,,
6871968f7ccbcb9157f6fbe1,comprehension,locker,3,4,images/locker.jpg,images/cabinet.jpg,images/basket.jpg,images/gargoyle.jpg,images/locker.jpg,PC,8114,<h3>Which is the locker?</h3>,3,html-button-response,104,2.1.0,611003,P1752273964745,true,0,,,,,,,,
687196937ccbcb9157f6fbe3,comprehension,dumpling,3,3,images/dumpling.jpg,images/coyote.jpg,images/rocket.jpg,images/dumpling.jpg,images/meatball.jpg,PC,3551,<h3>Which is the dumpling?</h3>,2,html-button-response,105,2.1.0,614555,P1752273964745,true,0,,,,,,,,
6871969a7ccbcb9157f6fbe5,comprehension,mandolin,4,2,images/mandolin.jpg,images/mast.jpg,images/mandolin.jpg,images/gourd.jpg,images/seismograph.jpg,PC,7026,<h3>Which is the mandolin?</h3>,3,html-button-response,106,2.1.0,621585,P1752273964745,false,0,,,,,,,,
6871969f7ccbcb9157f6fbe7,comprehension,headdress,4,3,images/headdress.jpg,images/crown.jpg,images/mango.jpg,images/headdress.jpg,images/poster.jpg,PC,4834,<h3>Which is the headdress?</h3>,2,html-button-response,107,2.1.0,626421,P1752273964745,true,0,,,,,,,,
